ID,Time,Value,Init,DDX60,DHX58,GBP1,IFI35,IFIH1,IFIT2,IFIT5,IRF7,OAS2,PARP12,SCO2,STAT1,TRIM22,CEACAM6,CEACAM8,CTSG,DEFA4,LTF,MPO,OLFM4,ALOX5,CEBPD,ARAP3,CRISPLD2,LPAR2,ADGRE2,FAM53C,FRAT2,CHST15,IGF2R,IGSF6,IL13RA1,ITGAX,LAMP2,MBOAT7,MXD1,MYO1F,NDEL1,PFKFB4,PILRA,RAF1,RNF130,RTN3,SIRPA,SKAP2,SLC12A9,SLC25A44,STX3,SVIL,TBXAS1,TIMP2,TLR8,TNFRSF1A,TSEN34,UBN1,ULK1,ZNF467,ZYX,ABCB9,CCNB2,CD38,CDC20,JCHAIN,PCLAF,TNFRSF17,TOP2A,TYMS,UBE2C,ABCE1,AGK,AKAP11,BMS1,CCDC6,CDK6,DNAJA3,DNAJC10,DPH2,ELP3,FBXO31,MFSD6,KDSR,RALGAPA1,GFM1,GTPBP4,IARS1,PUM3,LANCL1,LPIN1,MAP3K4,MBNL2,NKRF,NOC3L,NOL11,NIPAL3,NUP160,NUP205,OGFOD1,ORC5,PPP1R16B,HACD2,RASGRP3,SEPHS1,SLC4A7,STAMBPL1,STK39,TTC19,UBQLN4,UTP14A,BUD23,WDR4,TBC1D31,WWP1,XPO4,ZBTB14,ZMYND11,ZNF146,ZNF544,ZZZ3,ACAA1,AIF1,AOAH,APAF1,ARID3A,ATP6V0D1,CAB39,CAPZA2,CASP1,CD300A,CD55,CDKN2D,CHMP2A,CLEC4A,CNIH4,CSNK1D,CYP4F3,DHRS7,E2F3,S1PR4,EHD1,FBXL5,FES,FGR,FKBP1A,FLOT2,GAPDH,GRN,H2BC12,HMGB2,IFNGR1,IL10RB,IQGAP1,LILRA2,LMO2,PLIN3,MAPK1,MAPK3,MS4A6A,MSRB2,MYD88,NADK,NCSTN,NOTCH1,NRDC,NABP1,OSTF1,P2RY13,PACSIN2,PADI4,PCNX1,PELI1,PELO,PHF21A,PICALM,PLOD1,PPP1R15A,PPP2R5A,PRCP,PRKCD,PTEN,PTPN12,PTPRE,PYCARD,RAB32,DENND5A,RARA,RASSF2,RBMS1,RPS6KA1,RXRA,S100A6,SELL,SLC15A3,SLC31A2,SLC9A1,SNX27,STAT3,STAT5B,STX10,SYK,TBL1X,TCIRG1,TIMP1,TLN1,TNFRSF1B,TOM1,TPD52L2,TPST2,TST,TXN,USP3,ZNF106,ZFP36,ZMIZ1,ACSL1,ADM,AIM2,ALPL,ANXA3,B4GALT5,CA4,CEACAM1,CST7,DYSF,F5,FOLR3,HPSE,IL18R1,IL18RAP,IL1RN,IRAK3,KCNJ15,KLHL2,LIMK2,LIN7A,LMNB1,MMP9,PFKFB3,S100A12,SIGLEC5,SLC22A4,TLR5,TNFAIP6,VNN1,BASP1,BCL6,BTNL8,CASP4,CASP5,CR1,CSF2RB,FFAR2,FPR2,ADGRG3,CXCR2,KCNJ2,KRT23,MCTP2,MGAM,NAMPT,NCF4,NSUN7,PYGL,SLPI,STEAP4,TLR6,ACTA2,ADAR,CHMP5,GBP2,IFI16,IFITM1,IL37,IRF9,NOD2,PHF11,PSMB9,SAMD9,SP100,SP110,STAT2,TDRD7,TMEM140,TRAFD1,TRIM21,UBE2L6,ZC3HAV1,ANKFY1,MIA2,GSDMB,POGZ,PPM1B,RAD51,RBM3,TFAP2A,ZNF93,ASPM,AURKB,BIRC5,BUB1,CCNA2,CCNE1,CCNE2,CDC45,CDKN3,CENPE,CEP55,CHEK1,DLGAP5,HMMR,KIF11,KIF14,KIFC1,MCM10,MCM4,MELK,NUSAP1,OIP5,RAD51AP1,RRM2,TK1,ZWINT,AFG3L2,ALG8,ASCC3,COX10,KIFAP3,LDLRAP1,MPRIP,MAF,MEF2C,KIF20B,MTSS1,NAGPA,PAICS,PARP3,PKIA,HACD3,SRP72,TIMM9,TMEM134,RXYLT1,TRIT1,ACOX1,ARRB2,FRAT1,GAB2,IFRD1,IL17RA,LTBR,MAN2A2,MTARC1,PHC2,RERE,RGL2,RNF19B,SBNO2,SLC16A5,SLCO3A1,TREML2,WWC3,ABCA7,ACVR1B,CBL,CIDEB,CTNNA1,GRB2,GSK3B,HMGCR,HSPBAP1,LPCAT3,NLRP3,PSTPIP1,RAB2A,RBPJ,SNX11,PGAP6,ATP6V1A,BAZ2B,CMTM6,DHX34,IDS,NCOA1,OSBPL2,PLXDC2,SEC14L1,ST8SIA4,UBR2,ZFYVE16,ACYP1,AP3M2,CDK10,ECHDC2,EML4,ITPR3,LUC7L,MTMR10,NAT9,N4BP2L2,SLC7A6,CTSA,GP6,H3C7,LAPTM4B,BEX3,PDLIM1,PRUNE1,TCEAL9,ATP6V1B2,CTSS,DEF8,DPEP2,FCGRT,ICAM3,NUP214,PLEKHG3,RAB11FIP1,CD46,HIF1A,MEFV,PHF20L1,RAB33B,SNAP23,SNX10,TLR1,ZFP36L1,HCFC2,LZTFL1,MPHOSPH9,NEK1,NME7,PUS7,SAV1,TMEM135,UBA5,ZNF197,ZNF227,ADA,BZW2,DDX24,IL32,LRIG1,MPHOSPH10,MRPL24,PEBP1,ECI2,TBC1D9,TLR7,TMEM109,VARS1,BID,ACAP2,DDX3X,FBXO11,MAP4K4,NEDD9,NSMAF,PRKAR1A,RAB21,SNX13,TOR1AIP1,UBE2W,ARHGAP11A,ATXN1,HOXB1,IL15,LPIN2,LY6H,MED8,MTHFD2,NANS,PSORS1C1,SPATA2L,ATP6V0E1,ATP6V1E1,CHIC2,FGGY,LAMTOR5,HCLS1,LILRB2,MAP3K3,MTX1,OAT,PSMB3,TALDO1,TYROBP,FCGR2A,CCNJL,IL6R,SDCBP,TNFRSF10B,AURKA,CCNF,CENPN,FEN1,GGH,KPNA2,MAD2L1,PHGDH,PLK4,PRC1,PTTG1,STIL,STMN1,BMX,FUT7,GALNT14,IL1R1,TECPR2,KAZN,MAPK14,NAIP,RAB20,SOCS3,IFI27,IFIT1,IFITM3,LAMP3,OAS1,OASL,OTOF,SERPING1,ATMIN,ATP2C1,CASP7,EMC8,DUS4L,GFPT1,GTF2H1,IDE,KMO,RAB40B,RECK,STARD3,THUMPD1,TUBD1,UAP1,UTRN,VEGFB,ZNF484,ALDOA,BICD2,CD151,NIBAN1,GPSM3,H2AC6,HSD17B11,IL1B,LRCH4,MX2,NCF2,NDUFB3,NT5C2,RHBDF2,SERPINB1,SH3GLB1,STXBP2,TNFSF10,TSPO,VNN2,WARS1,WSB1,APOBEC3C,APPL1,BCLAF1,BABAM2,BRWD1,CDK2,CKS1B,CORO2A,CDK12,DENND4A,CTDNEP1,EXOSC9,FUT4,GDPD5,GGA3,MAN2B1,MAP4K5,PFKL,PIP5K1C,PTPA,RAD23B,SLC50A1,RFX1,RPL26L1,MSMO1,SLC31A1,SLC7A1,SREBF1,SSBP3,KMT5B,TBC1D9B,TFIP11,TPK1,USP7,ACOT9,ADRA1D,APOBR,APOL2,C1GALT1,CCR1,DYNLT1,TYMP,ISG20,KIAA0319L,TRIM38,UNC93B1,AAK1,FAM13A,FICD,RAP1A,RASA2,SSH1,UBE2Z,UGP2,VAPA,VPS13B,VPS13C,FCAR,KIF1B,MANSC1,OPLAH,PSG3,S100P,ST3GAL4,TLR2,EIF2AK2,EXOG,MT2A,SP140,TIMM10,BACE2,ERAP1,MRE11,RGS1,TAPBP,APOO,ARID4A,CHST2,CSHL1,CSNK1G3,DNPEP,EGR3,EIF1AY,FKBP4,FZD1,GCNT2,GINS3,GOLIM4,GPM6A,IKZF2,ISYNA1,KDM5D,KCNN4,MAP2K7,MED22,MOCS1,MPDU1,NEO1,NR2C2,PAIP1,PAPOLG,PGGT1B,PIAS2,POLR3F,PSMD11,RPS4Y1,SMU1,SPTLC1,MFSD13A,TNFSF8,UTY,VPS41,WNT16,ZNF3,BTN2A1,CCR2,CTBP2,FBXO3,GALC,GCC2,IP6K2,CXCL8,ING4,LAIR1,MDM4,P2RY14,PHC3,PRIM2,PRKACB,RECQL,RWDD3,SCAMP1,SF3B1,SLC39A6,TCEA1,TRIM23,UTS2,ZMYM5,ZNF654,ACOT7,AIFM1,BANF1,CCNB1,CDCA3,CENPA,CENPF,CENPM,CHI3L2,FBXO4,FBXO5,GMNN,KIF15,KIF23,ORC6,SLC27A2,SPAG5,SPC25,TIPIN,CSAD,WLS,KIAA0319,NSD1,PTK2B,QKI,REPS2,APOBEC3B,CDT1,CHAF1B,EXO1,FANCI,GINS2,KIF20A,KIF2C,NCAPG2,NEK2,POLE2,TPX2,TRIP13,TTK,ALPP,BLZF1,HAUS2,DCLRE1C,DDX51,DENR,EVI5,GALNT3,HNRNPU,ICA1,IL10,LEP,MBTD1,NUBPL,PLA2G2D,PPA2,SLC25A20,SLC35E1,SNAPC1,SSTR2,TDP1,TDRD1,TNFSF15,TRIM13,USP49,WDR74,XRCC2,YRDC,ZNF14,ZNF223,ZNF557,ZNF652,ZNF669,ZNF682,HERC5,IFI44,IFI44L,IFI6,IFIT3,LY6E,MX1,OAS3,RSAD2,XAF1
SUB174084.984,0,4.08740266429111,4.08740266429111,0.102205296015417,0.0669946020355852,-1.03042769634114,-0.253507399107136,-0.15888891038266,-1.03048170475541,0.140613930332845,-0.443532013777184,-0.593343618538237,-0.0131554631087578,-0.731986902972367,-0.520643384564863,-0.0292587409231473,-0.552619765317068,-1.10997073235942,-0.660066316431639,-0.788971065939872,-0.570243536141991,-0.696847357228883,-1.2562167696768,-0.296796388347602,-0.896544689990803,-0.876923626515325,-1.05810150495148,-0.279174308117069,-0.659532374383231,-0.390447621159395,-0.507619248389036,-0.924489126766025,-0.47634687600109,-0.944756612518875,-0.642875321356833,-0.587006995151823,-0.484135823305285,-0.437087629169865,-0.478308058052878,-0.673828218645154,-0.243143895788231,-0.574626415041624,-0.933881205886703,-0.0306889479087165,-0.452928134566367,-0.358670305892697,-0.736871506561628,-0.48248073869029,-0.0836315759950352,-0.158483036598309,-0.602331530922823,-0.10411521966411,-0.786924289815408,-0.556583093613792,-1.39481891131862,-0.945644032480049,-0.406312313942684,-0.0173438399757853,0.00138571800134279,-0.792357016725881,-0.749453387688344,-0.669384783034795,-0.141375035514389,0.546882305624942,0.487057682290461,1.19616731423398,0.61817728613588,1.39862940730453,0.534724075028167,0.26295442325232,0.109588869685567,0.135740479319749,0.0457338979250883,0.225004742586213,0.139308927962457,0.0454398516323398,0.00156700781784469,0.114904466792909,0.165147061102831,-0.0495221536353796,0.042229326728263,0.222356390980195,0.0592872034488803,0.228622563853033,0.350903460940222,-0.0930105123484211,0.227827396555021,0.328935744997098,0.331316817123817,0.210855843764206,0.138321658728668,0.484081608724043,0.148420408744071,0.129787193521035,0.333535846576009,0.440689127344915,-0.0261671782455242,0.306160360813238,0.0954383730011825,0.123034723652996,0.140915209137237,0.725444612874096,-0.0967780493647368,1.06088997534814,0.355797972411409,0.314073023037945,0.219773788121027,0.15511669103377,0.0579846939856239,0.09059947738172,-0.208901380141666,0.421698539022735,-0.135667760345475,-0.0764077786595978,0.37881197334772,0.35751736252467,0.39673826349541,0.205365831466864,0.0846948839511619,0.450906599844076,0.237404011971824,-0.637243046839914,-0.601110833963476,-1.07296606913796,-0.790117571187964,-0.222037242567486,-0.750498786504744,0.0224218120206334,-0.391599800396591,-0.729675313243037,-0.550859717807278,0.127341345912841,-0.114461325497246,-0.299270087530928,-0.586990829723955,-0.245519938903156,-0.186578970403977,-1.24959093915697,-0.338791609539113,-0.523858842841944,0.210150631574262,0.00119509729203138,-0.247181543067553,-0.466037556548194,-0.610648518857927,-0.810471591918382,-0.008500585712655,-0.170153344509862,-0.429672006575711,0.101814178078697,0.171866219937993,-0.43495835696744,-0.228657454787918,-0.228172835206143,-0.988370649119316,-0.908637128342435,-0.294755699481556,-0.0832699643970223,0.195509350275664,-1.11497845919968,-0.837443957323205,-0.542424011118138,-0.40335750226876,-0.176123305034624,-0.428939773143737,-0.200404327903611,-0.287254197008782,-0.238696477889466,-2.04614988075127,-0.177873092290271,-0.519554881313704,0.0274173366037633,-0.237816473711472,-0.149338303581381,-0.141366597387222,-0.502972820103126,-0.938877343829212,-0.276765571654593,-0.122499123933009,-0.181228940139848,-0.206687180362879,-0.240463192098749,-0.235958355312586,-0.559985800067573,-0.709546045777651,-0.485238081607942,-0.134456931585438,-0.36370886332714,-0.487626588549329,0.137956043084449,-0.503729274446378,-0.675750300507479,-0.139726181913234,0.160488592880393,-0.424621249633686,-1.15449326651085,-0.00697349109732404,-0.73484895383762,-0.0177070924337972,0.0582124620388473,-0.456199832861605,-0.243182471372911,0.0333571965823172,-0.488126436873356,-0.0836937307115804,0.00410596953556031,-0.226380746227917,-0.280396051026203,-0.345530019533033,-0.478075079290299,-0.143301703047143,-0.135923370046312,-0.0614866537225041,-0.424118231188679,-0.00291868837022768,0.0323672557444796,-1.10868594723124,-0.810680989301055,-0.0936294859745193,-0.255436339221855,0.18155636006454,-0.187252027058827,0.209171901708618,-0.434478094836535,-0.189641688522151,-0.190494604219973,-0.235421084762613,-1.50696059392975,-0.493810328789364,0.00274895782921147,-0.659763617070299,-0.471349439837828,-1.22153967495354,-1.21310399067548,0.26662617630813,-0.0132891392896326,-1.30789666744155,-0.382536223052227,-1.0418137612033,-0.136632172387257,-1.09600938962198,-1.76477853452341,-0.301758443242283,-0.688301321044014,-0.926543683003545,-0.607189521174282,-0.575245671841321,-0.459419768516975,0.109588756089118,-0.569852262262836,-0.513459676007144,-0.73366164716,-0.610851403046762,-0.780916469091943,-0.610875515056495,-0.478790046962595,-0.329197647492075,-0.641367864064249,-0.900740738908837,-0.19254323601959,-0.844938055632602,-0.354008001666011,-1.09379517138435,-0.539835928878222,-0.780595901093387,-0.634749464895135,-1.03004810520307,-0.360993975487947,-0.213572323515172,-0.00578693560181875,-0.346062075827276,-0.490255772341092,-0.146659596984414,0.197031811839359,-0.82290482469399,-0.305959453934385,-0.782238530669804,-0.0168224537413542,-0.392306134497932,0.0154857687594117,0.171983657656685,0.0774340121323647,-0.395425590615115,-0.136447590502266,0.518970681012901,-0.296321844652841,-0.375265566310523,-0.72197788614996,0.278521178298369,-0.0019897162960909,-0.33038146014221,0.176219008321648,0.110146326875563,0.107265219500148,-0.450420008228649,0.0907695726497693,-1.36871043372953,0.335184445675703,0.183959581741844,-0.0207241596390162,0.253524321203423,0.114319052620241,0.64601597683289,0.255755570692402,0.212026859319379,-0.092434251640384,-0.311366577395487,0.528796373191454,0.152426755830861,0.00250327423317565,-0.190639263042661,-0.391278677821921,-0.117138565245558,0.0468630894506301,-0.249013707488009,0.178003328497285,0.345471884682439,0.406892331494002,0.00948464962385387,0.319014917121602,-0.218339947709811,0.558616021405982,0.245076902967489,0.405346181137269,0.142645183876697,-0.236040335209571,0.222395313427227,-0.0252523853171294,0.0786235413557854,0.307381247678146,0.0928038064752652,0.232390173947119,0.493504833625039,0.124990756454705,0.354942702656459,-0.127040590295647,0.164985677890575,0.0456091838704236,0.530352942340758,0.13642780157208,0.0728139235660734,-0.00191523305573149,0.261232630800622,-0.0218075193532759,-0.249318506238289,-0.579084183587811,-0.234140520962006,-0.439536170838855,-0.635492834266711,-0.520048662510167,-0.628867493683547,-0.568306223793436,-0.256557287405946,-0.750502203015302,-0.506654874833209,0.213399125301629,-0.080097598140247,-0.529899235234254,-0.270694259662222,-0.127013280223444,-0.0691769232752151,-0.197313858631158,-0.205247392780283,0.212639995646746,-0.299240478503478,-0.232287400224273,-0.296284356866813,-0.334057099127381,-0.125750310440482,0.0349141192934006,-0.0961680268377245,0.101075153983285,0.419730570883813,-0.187754531641113,-0.265011642599963,-0.159371827586316,-0.0926792535431389,-0.470080632446425,0.419575336790949,-0.503676143659805,-0.236536116696066,-0.107171036988454,0.306704278120311,-0.117720624946241,0.0693196933280262,0.146508755917965,-0.445218249041536,-0.224861518009373,-0.274509998477534,-0.029699610861984,-0.329371005327632,0.196159112502196,0.346023403572731,0.136684873868123,0.617645066941908,0.310282687542006,0.471972816941525,0.28235270732706,-0.00634580415501507,0.286561262491222,0.205231284752379,0.374782943484064,-0.185172794157349,-0.094815072129026,-0.507392436620719,0.721532578185404,0.170929826622998,0.26272501718908,-0.145547221631687,-0.492365479845123,-0.916422516709851,-0.548525980669577,0.0941563144711068,0.105458089792437,-0.472299283520194,-0.255766123339711,-0.602974715510918,-0.529166189315227,-0.143601408593266,-0.126656409948179,-0.0291381284110077,-0.165074923545969,-0.0260657940932258,-0.241869504674622,-0.221949392087627,-0.74778099842413,-0.634472968988576,0.0602290816877282,-0.0412602108515712,0.21125031150846,0.152702875586887,0.0624892890636897,0.177611402708342,-0.0382600002522544,0.0994608353301798,-0.139445539705977,0.0808172573463199,-0.00582767568161202,-0.00976682008220031,0.129805011704358,0.118909961717415,0.263862248006619,0.59475941390156,0.270486247409142,0.0868916516577016,0.115098044704252,0.440948245339346,-0.670423029515669,-0.134094448760344,-0.535637609877885,-0.0644238373004082,0.382291923959478,-0.638154075167225,-0.128286999040997,0.110839705546507,0.147809454928169,0.310785389738905,-0.14025314307013,-0.0426090059785684,-0.094224613949482,0.00682704678838419,-0.0209943207797485,-0.0626414357532799,-0.273149526166005,-0.000130127664607738,-0.23761273352968,-0.310892442894579,-0.982192849064575,0.125783042630006,0.227680089713972,-0.400189251670652,-0.263851503550804,-0.215013755834077,-0.0730992231434091,-0.274211032033163,-0.069272233286215,-0.0849430950678247,-0.00364527279409543,-0.243765070733614,-0.205344985314797,0.0253968879669291,-0.954459988286779,-0.31995722152031,0.112139230766116,-0.244799914409917,-0.286180557526437,-0.527720933615345,-0.569379292074258,-1.10075370612121,-0.253188180223197,-0.167571545473784,-0.344526932469414,-0.213674562099688,0.0831792782292746,0.00942168512615726,-0.244716329197823,0.31101841429648,0.128761731198801,-0.181230132216395,0.141155429245917,0.520027445675942,0.106686976229072,0.494602788223928,0.125541289534935,0.28461195381327,0.262513156389681,-0.214933370855862,0.188263919258763,0.00676418290942138,-0.319437588756206,0.0864297373884755,-0.123767235451692,-0.359508442358894,-0.361290254782223,-0.70344659064224,0.523636885684189,2.6542482802968,-0.70354316884555,-0.139175141703868,0.137113168799122,-0.464090260385801,-0.487054237817376,-0.00014172758467712,-0.767450598420607,0.0201769803944849,-0.00109460008231643,-0.223633676191286,-0.0492111526947108,0.329894192290299,0.250636953024366,-0.419948272427586,-0.0367008019352237,0.0647144666306865,0.490770485994108,0.197234326388008,-0.173840923413952,0.278804751868027,0.00934753052598758,0.330685012182474,-0.177201944389848,0.053143281502968,-0.0143744950702436,-0.104957211570653,-0.41199253534811,-0.266837959554884,-0.338998055021603,-0.20815995594815,0.00357893149940836,-0.462231110247291,2.4328082078342,0.0754707743099239,0.0134409541444676,-0.667658389866428,-0.201013203398698,-0.253529147591326,-0.265834935636097,-0.28826392654444,-0.150343456661938,0.056980633647326,-0.814620921465677,-0.491038984847963,-1.26598874040454,-0.91617373369299,-0.302360922162881,-0.176341816887543,0.239376440209361,0.138343363520372,-0.123588014814663,0.215952515960344,0.519010699782602,-0.0602246070677896,0.159092678581801,0.0145194263096418,0.366689053746452,-0.0717785355721414,0.180630467087061,-0.448363356136412,-0.0854399883673684,0.0100980387421119,-0.381929111254088,0.396596914574364,0.0522597983897075,0.147044558351035,-0.135543692694378,0.177591635954093,-0.0255334600332411,-0.183359422203163,-0.0207434099288912,0.255440285571373,-0.250427249991825,0.274110498812307,0.573493248181189,-0.0593076595777351,-0.0771403518861078,0.0828655498959012,0.0113334031127685,-0.242871611572075,0.0959556412200175,-0.0971763296400132,0.198205238645894,-0.447720470896521,-0.494657689073117,-0.471599432984283,-1.00563459311512,-0.177413792379454,-0.809998224549082,0.440963906275492,-0.0745225539814793,0.328389346095308,-0.319346715856829,0.1819487699498,1.01868510459648,0.111133119451286,-0.150106938577611,0.642700314231327,-0.0617354404893788,-0.0850576773389946,0.00411622959037672,-0.0231365986119645,0.286856146969661,-0.0488946161621957,-0.626717133661357,-0.257759615217554,-0.704154128342533,-0.502583220640961,-0.415918534549222,-1.0521323622932,-0.446677889182237,-1.09101515798417,-0.21549108103104,0.330633082981076,-0.186402323508734,-0.0728054529218847,-0.234839565748614,0.00947671835735875,0.567732337455777,-0.369909504794084,0.251379128766707,0.226343682557346,-0.0340610643019703,0.0191969034003732,-0.237858972812221,-0.0658475198040245,0.245604796913569,0.106167223743739,0.0934995428458274,-1.61628481149545,-0.0593906811102372,-0.664505091679009,-0.267358135961911,0.0590634994208399,-0.251988376680939,-0.233346249813009,0.374771418491761,0.137632116812653,-2.06082793427287,0.0766564406529753,-0.136740360874973,-0.0501306743620873,-0.0505359728813461,-0.604318222021734,0.0153966480208201,0.0499421927316011,0.452827592270929,0.0406024389280129,0.140623412375172,0.134504040075817,0.212930256605663,0.123715020208959,-2.46812221972107,-4.48849564422815e-05,-0.392606484201558,-0.399160376956878,0.0115959388469324,-0.92546807599602,-0.14369053763321,0.0622126912223377,0.389243293670301,-0.358634438407416,-1.12206922425428,-0.642476623066708,0.362574007073715,-0.206433450126937,0.501265177090612,0.144989952187387,0.400440681444893,-0.12029748279962,-0.0986989618807907,0.301616918012194,0.302483278629687,0.418830541731127,-0.00594913556640275,0.354179795746411,-0.162329691201269,0.193878769747313,-0.126304949130752,0.0715001073988084,0.01248723841071,0.170632873130888,0.405735891274498,0.416683521234009,-0.282597993637004,-0.198659160588263,-0.84815311754762,-0.231112067278181,-0.154691716690463,0.312914546599108,0.228179799134844,-0.0857648617902917,0.316450161890084,0.0994081459092024,1.16208958279012,-0.152805792723326,0.391993564980987,0.246600421714225,0.129105539275057,0.183173584227729,0.127563092628046,-0.564482541541535,-0.127538736819701,-0.16879651914161,0.321968076517952,0.179461761514808,-1.00255134155703,-0.264245582491377,0.371313992898838,0.0294633539319396,0.0282231161292845,-0.375929145401765,0.721592296662023,0.531845287356719,-0.00681081945850703,-0.170986047655641,0.174651274837132,-0.185900976795997,-0.221306368283819,0.0163045199324934,-0.299253977925415,0.206947209674397,0.357084249618255,-0.375983311570537,0.379402229488069,-0.349949459126909,-0.337541060478531,-0.428916922942371,0.0487232944168836,-0.120714488827508,0.255110686652214,0.13352216515704,-0.483342863067896,-0.05559257067363,0.0394366090716236,0.370487719580548,-0.173176530236466,-0.116501729474904,0.126209187052101,-0.0467019620961588,0.455635219650833,-0.206351046122998,-0.695063147598048,0.164845746892114,0.154180827160451,-0.190276782840199,0.208145231632572,0.00690066351337526,0.997924144533399,0.39562259497144,-0.329730949275171,0.316264641839865,0.0922588697913822,0.173935655053974,0.476961527653882,-0.164660749774225,-0.333739896274837,-0.0392750574273215,0.539474046834637,0.863118061235689,-0.261183996919371,-0.108640994025745,0.0344667467399766,-0.131911930124334,-0.895706239447534,0.29448262770012,0.065354103148259,-0.235778057890105,-0.11461112044887,-0.29124996725673
